projection_year,hunt_code,residency,apply_with_points,current_recommended_permits,prior_year_permits,projected_bonus_pool_permits,projected_random_pool_permits,projected_total_applicants_at_point,projected_bonus_pool_applicants,projected_random_pool_applicants,projected_guaranteed_draws_at_point,projected_guaranteed_probability_pct,projected_random_probability_pct,projected_total_probability_pct,projected_bonus_cutoff_point,projected_cutoff_point,projected_cutoff_pressure_ratio,projected_remaining_applicants_after_bonus,projected_remaining_weighted_random_tickets,projected_carryover_pool_at_point,source_2025_total_applicants,source_2025_total_winners,projection_method,permit_source_type,permit_source_authority,permit_source_page_number,permit_category,section_title,hunt_name,weapon,uses_bonus_pool_model,is_guaranteed_draw,is_cutoff_tier,corrections_applied,random_method,simulation_iterations,simulation_seed
2026,DB1038,Resident,0,22,20,11,11,10,10,10,0,0,1.84,1.84,11,11,3.75,93,645,10,122,19,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Diamond Mtn,Muzzleloader,true,false,false,,monte_carlo_utah,20000,2020148450
2026,DB1039,Nonresident,32,1,1,0,1,0,0,0,0,0,64.535,64.535,,,,6,51,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3409790004
2026,DB1039,Nonresident,31,1,1,0,1,0,0,0,0,0,63.81,63.81,,,,6,50,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,4008575850
2026,DB1039,Nonresident,30,1,1,0,1,0,0,0,0,0,63.715,63.715,,,,6,49,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3725722550
2026,DB1039,Nonresident,29,1,1,0,1,0,0,0,0,0,62.475,62.475,,,,6,48,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3355088406
2026,DB1039,Nonresident,28,1,1,0,1,0,0,0,0,0,62.04,62.04,,,,6,47,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,683181301
2026,DB1039,Nonresident,27,1,1,0,1,0,0,0,0,0,61.2,61.2,,,,6,46,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,1067872269
2026,DB1039,Nonresident,26,1,1,0,1,0,0,0,0,0,60.07,60.07,,,,6,45,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3393722615
2026,DB1039,Nonresident,25,1,1,0,1,0,0,0,0,0,59.93,59.93,,,,6,44,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,1767047059
2026,DB1039,Nonresident,24,1,1,0,1,0,0,0,0,0,58.55,58.55,,,,6,43,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,2159793865
2026,DB1039,Nonresident,23,1,1,0,1,0,0,0,0,0,57.58,57.58,,,,6,42,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3299379236
2026,DB1039,Nonresident,22,1,1,0,1,0,0,0,0,0,56.04,56.04,,,,6,41,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3492018796
2026,DB1039,Nonresident,21,1,1,0,1,0,0,0,0,0,55.475,55.475,,,,6,40,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,4107571157
2026,DB1039,Nonresident,20,1,1,0,1,0,0,0,0,0,54.075,54.075,,,,6,39,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,2110927476
2026,DB1039,Nonresident,19,1,1,0,1,0,0,0,0,0,52.43,52.43,,,,6,38,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,1423513791
2026,DB1039,Nonresident,18,1,1,0,1,0,0,0,0,0,50.795,50.795,,,,6,37,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,2340703885
2026,DB1039,Nonresident,17,1,1,0,1,0,0,0,0,0,49.955,49.955,,,,6,36,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,1211213562
2026,DB1039,Nonresident,16,1,1,0,1,0,0,0,0,0,48.08,48.08,,,,6,35,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,1887294211
2026,DB1039,Nonresident,15,1,1,0,1,0,0,0,0,0,46.545,46.545,,,,6,34,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3919358417
2026,DB1039,Nonresident,14,1,1,0,1,0,0,0,0,0,45.695,45.695,,,,6,33,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,1522112672
2026,DB1039,Nonresident,13,1,1,0,1,0,0,0,0,0,43.3,43.3,,,,6,32,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3327221999
2026,DB1039,Nonresident,12,1,1,0,1,0,0,0,0,0,42.89,42.89,,,,6,31,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,449411436
2026,DB1039,Nonresident,11,1,1,0,1,1,1,1,0,0,39.935,39.935,,,,6,30,1,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3925444877
2026,DB1039,Nonresident,10,1,1,0,1,0,0,0,0,0,38.12,38.12,,,,6,29,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3209950487
2026,DB1039,Nonresident,9,1,1,0,1,0,0,0,0,0,35.615,35.615,,,,6,28,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3850319665
2026,DB1039,Nonresident,8,1,1,0,1,0,0,0,0,0,32.825,32.825,,,,6,27,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,763429652
2026,DB1039,Nonresident,7,1,1,0,1,0,0,0,0,0,30.23,30.23,,,,6,26,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3768475494
2026,DB1039,Nonresident,6,1,1,0,1,0,0,0,0,0,28.15,28.15,,,,6,25,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,2215798415
2026,DB1039,Nonresident,5,1,1,0,1,0,0,0,0,0,24.655,24.655,,,,6,24,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,2149521296
2026,DB1039,Nonresident,4,1,1,0,1,0,0,0,0,0,21.71,21.71,,,,6,23,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,1795857093
2026,DB1039,Nonresident,3,1,1,0,1,0,0,0,0,0,18.41,18.41,,,,6,22,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3675404498
2026,DB1039,Nonresident,2,1,1,0,1,1,1,1,0,0,14.28,14.28,,,,6,21,1,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,3602707308
2026,DB1039,Nonresident,1,1,1,0,1,0,0,0,0,0,9.965,9.965,,,,6,20,0,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,1105842869
2026,DB1039,Nonresident,0,1,1,0,1,3,3,3,0,0,5.24,5.24,,,,6,19,3,6,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,false,false,false,,monte_carlo_utah,20000,396123879
2026,DB1039,Resident,32,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,4245860408
2026,DB1039,Resident,31,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,3951119804
2026,DB1039,Resident,30,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,1410283883
2026,DB1039,Resident,29,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,1240231275
2026,DB1039,Resident,28,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,2013766639
2026,DB1039,Resident,27,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,431422174
2026,DB1039,Resident,26,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,1401532808
2026,DB1039,Resident,25,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,897576715
2026,DB1039,Resident,24,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,267500329
2026,DB1039,Resident,23,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,1140719607
2026,DB1039,Resident,22,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,1743537484
2026,DB1039,Resident,21,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,2663668627
2026,DB1039,Resident,20,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,840243465
2026,DB1039,Resident,19,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,3651091351
2026,DB1039,Resident,18,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,3614280572
2026,DB1039,Resident,17,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,3785340720
2026,DB1039,Resident,16,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,299230989
2026,DB1039,Resident,15,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,2293003694
2026,DB1039,Resident,14,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,2195401029
2026,DB1039,Resident,13,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,3385911348
2026,DB1039,Resident,12,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,1257319714
2026,DB1039,Resident,11,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,2750981073
2026,DB1039,Resident,10,6,6,3,3,0,0,0,1,100,0,100,9,9,2.0,39,201,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,true,false,,monte_carlo_utah,20000,537868551
2026,DB1039,Resident,9,6,6,3,3,3,3,0,3,75,14.47,78.6175,9,9,1.333333,39,201,3,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,false,true,,monte_carlo_utah,20000,2242550866
2026,DB1039,Resident,8,6,6,3,3,3,3,3,0,0,13.89,13.89,9,9,1.333333,39,200,3,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,false,false,,monte_carlo_utah,20000,1163837185
2026,DB1039,Resident,7,6,6,3,3,9,9,9,0,0,11.81,11.81,9,9,1.333333,39,199,9,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,false,false,,monte_carlo_utah,20000,2074362365
2026,DB1039,Resident,6,6,6,3,3,4,4,4,0,0,10.97,10.97,9,9,1.333333,39,198,4,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,false,false,,monte_carlo_utah,20000,1544596400
2026,DB1039,Resident,5,6,6,3,3,0,0,0,0,0,9.125,9.125,9,9,1.333333,39,197,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,false,false,,monte_carlo_utah,20000,1586670099
2026,DB1039,Resident,4,6,6,3,3,5,5,5,0,0,7.815,7.815,9,9,1.333333,39,196,5,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,false,false,,monte_carlo_utah,20000,3180175865
2026,DB1039,Resident,3,6,6,3,3,4,4,4,0,0,6.565,6.565,9,9,1.333333,39,195,4,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,false,false,,monte_carlo_utah,20000,3750361113
2026,DB1039,Resident,2,6,6,3,3,5,5,5,0,0,4.575,4.575,9,9,1.333333,39,194,5,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,false,false,,monte_carlo_utah,20000,187427551
2026,DB1039,Resident,1,6,6,3,3,0,0,0,0,0,3.23,3.23,9,9,1.333333,39,193,0,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,false,false,,monte_carlo_utah,20000,1177509902
2026,DB1039,Resident,0,6,6,3,3,8,8,8,0,0,1.7,1.7,9,9,1.333333,39,192,8,47,6,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Yellowstone,Muzzleloader,true,false,false,,monte_carlo_utah,20000,4081727810
2026,DB1040,Nonresident,32,1,1,0,1,0,0,0,0,0,8.08,8.08,,,,37,405,0,37,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Southwest Desert,Muzzleloader,false,false,false,,monte_carlo_utah,20000,4267024239
2026,DB1040,Nonresident,31,1,1,0,1,0,0,0,0,0,7.935,7.935,,,,37,404,0,37,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Southwest Desert,Muzzleloader,false,false,false,,monte_carlo_utah,20000,4107296885
2026,DB1040,Nonresident,30,1,1,0,1,0,0,0,0,0,7.54,7.54,,,,37,403,0,37,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Southwest Desert,Muzzleloader,false,false,false,,monte_carlo_utah,20000,2510519814
2026,DB1040,Nonresident,29,1,1,0,1,0,0,0,0,0,7.25,7.25,,,,37,402,0,37,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Southwest Desert,Muzzleloader,false,false,false,,monte_carlo_utah,20000,1738540310
2026,DB1040,Nonresident,28,1,1,0,1,0,0,0,0,0,7.09,7.09,,,,37,401,0,37,1,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",buck_deer_permits_workbook,updated_current_permits,,2026 Buck Deer Permit Recommendations,Buck Deer,Southwest Desert,Muzzleloader,false,false,false,,monte_carlo_utah,20000,4197036924
