hunt_code,row_count,source_count,source_names,source_families,species,unit,weapon,has_core_metadata,has_any_high_conf,has_any_medium_conf,has_draw_source,has_harvest_source,audit_confidence,needs_manual_review,audit_reasons
EB3617,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Diamond Mountain CWMU,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3619,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Weber Florence Creek/Stillman Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6800,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,Beaver,Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6801,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,Beaver,Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6803,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,Nebo,Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6804,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,High Uintas Kamas,Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6805,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,High Uintas Central,Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6806,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,High Uintas East,Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6807,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,High Uintas Leidy Peak,Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6808,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,High Uintas West,Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6810,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,"Ogden, Willard Peak",Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6813,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,"Wasatch Mtns, Provo Peak",Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6814,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,Mt Dutton,Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6817,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,La Sal Mtns,Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6818,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,"Wasatch Mtns, Box Elder Peak",Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6819,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,"Wasatch Mtns, Lone Peak",Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6820,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,"Wasatch Mtns, Timpanogos",Any Legal Weapon,True,True,False,True,True,HIGH,False,
GO6821,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,Nebo,Archery,True,True,False,True,True,HIGH,False,
GO6822,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Mountain Goat,Beaver,Archery,True,True,False,True,True,HIGH,False,
MB6000,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Cache,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6001,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Chalk Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6002,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,East Canyon,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6003,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,"East Canyon, Morgan-Summit",Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6004,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Kamas,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6005,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Morgan-South Rich,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6006,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,"North Slope, Summit",Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6007,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,"North Slope, Three Corners/West Daggett",Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6008,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Ogden,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6009,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Diamond Mtn/Vernal,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6010,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Yellowstone,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6011,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Wasatch Mtns/Central Mtns,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6200,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Bear Springs,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6202,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Causey Spring,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6206,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Deseret,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6207,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Durst Mountain,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6208,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,East Fork Chalk Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6209,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Ensign Ranches,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6211,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Grass Valley/Clark Canyon,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6217,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Sharp Mountain,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6219,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Skull Crack,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6220,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,South Canyon,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6222,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Strawberry Ridge,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6223,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Three C,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6224,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Two Bear,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6240,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Chimney Rock,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6251,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Hardscrabble,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6254,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,SJ Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6256,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Woodruff Creek South,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6258,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Jacob's Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6259,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Royal Ivory Outfitters,Any Legal Weapon,True,True,False,True,True,HIGH,False,
MB6266,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Moose,Weber Florence Creek/Stillman Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5000,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Beaver,Archery,True,True,False,True,True,HIGH,False,
PB5001,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Book Cliffs, Bitter Creek",Archery,True,True,False,True,True,HIGH,False,
PB5002,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Book Cliffs, South",Archery,True,True,False,True,True,HIGH,False,
PB5003,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Box Elder, Promontory",Archery,True,True,False,True,True,HIGH,False,
PB5004,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Box Elder, Puddle Valley",Archery,True,True,False,True,True,HIGH,False,
PB5005,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Box Elder, Snowville",Archery,True,True,False,True,True,HIGH,False,
PB5006,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Box Elder, West",Archery,True,True,False,True,True,HIGH,False,
PB5008,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Fillmore, Oak Creek South",Archery,True,True,False,True,True,HIGH,False,
PB5009,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"La Sal, Potash/South Cisco",Archery,True,True,False,True,True,HIGH,False,
PB5011,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Nine Mile, Anthro-Myton Bench",Archery,True,True,False,True,True,HIGH,False,
PB5012,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"North Slope, Three Corners/West Daggett",Archery,True,True,False,True,True,HIGH,False,
PB5013,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Pine Valley,Archery,True,True,False,True,True,HIGH,False,
PB5015,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"San Rafael, North",Archery,True,True,False,True,True,HIGH,False,
PB5016,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Diamond Mtn/Bonanza,Archery,True,True,False,True,True,HIGH,False,
PB5017,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Vernal,Archery,True,True,False,True,True,HIGH,False,
PB5018,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Southwest Desert,Archery,True,True,False,True,True,HIGH,False,
PB5019,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"West Desert, Riverbed",Archery,True,True,False,True,True,HIGH,False,
PB5020,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"West Desert, Rush Valley",Archery,True,True,False,True,True,HIGH,False,
PB5021,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"West Desert, Snake Valley",Archery,True,True,False,True,True,HIGH,False,
PB5024,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Southwest Desert,Muzzleloader,True,True,False,True,True,HIGH,False,
PB5025,2,2,2024_le_oial_all.pdf; 24_bg-odds.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Beaver,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5026,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Book Cliffs, Bitter Creek",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5027,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Book Cliffs, South",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5028,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Box Elder, Promontory",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5029,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Box Elder, Puddle Valley",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5030,2,2,2024_le_oial_all.pdf; 24_bg-odds.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Box Elder, Snowville",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5031,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Box Elder, West",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5033,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Fillmore, Oak Creek South",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5034,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Kaiparowits,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5035,2,2,2024_le_oial_all.pdf; 24_bg-odds.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"La Sal, Potash/South Cisco",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5037,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Nine Mile, Anthro-Myton Bench",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5038,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Nine Mile, Range Creek",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5039,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"North Slope, Summit",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5040,2,2,2024_le_oial_all.pdf; 24_bg-odds.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"North Slope, Three Corners/West Daggett",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5041,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Panguitch Lake/Zion, North",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5042,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Pine Valley,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5044,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"San Juan, Hatch Point",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5045,2,2,2024_le_oial_all.pdf; 24_bg-odds.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"San Rafael, Desert",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5046,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"San Rafael, North",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5047,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Diamond Mtn/Bonanza,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5048,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Vernal,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5049,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Southwest Desert,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5050,2,2,2024_le_oial_all.pdf; 24_bg-odds.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"West Desert, Riverbed",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5051,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"West Desert, Rush Valley",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5052,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"West Desert, Snake Valley",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5053,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Nine Mile, Range Creek",Archery,True,True,False,True,True,HIGH,False,
PB5054,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Panguitch Lake/Zion, North",Archery,True,True,False,True,True,HIGH,False,
PB5055,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"San Rafael, Desert",Archery,True,True,False,True,True,HIGH,False,
PB5056,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"San Rafael, North",Muzzleloader,True,True,False,True,True,HIGH,False,
PB5059,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Nine Mile, Anthro-Myton Bench",Muzzleloader,True,True,False,True,True,HIGH,False,
PB5060,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Diamond Mtn/Bonanza,Muzzleloader,True,True,False,True,True,HIGH,False,
PB5061,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Panguitch Lake/Zion, North",Muzzleloader,True,True,False,True,True,HIGH,False,
PB5062,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Pine Valley,Muzzleloader,True,True,False,True,True,HIGH,False,
PB5065,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Fillmore, Oak Creek South",Muzzleloader,True,True,False,True,True,HIGH,False,
PB5066,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"North Slope, Three Corners/West Daggett",Muzzleloader,True,True,False,True,True,HIGH,False,
PB5072,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Vernal,Muzzleloader,True,True,False,True,True,HIGH,False,
PB5073,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Cache, Rich",Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5074,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Cache, Rich",Archery,True,True,False,True,True,HIGH,False,
PB5075,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,"Cache, Rich",Muzzleloader,True,True,False,True,True,HIGH,False,
PB5076,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Parker Mtn,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5077,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Parker Mtn,Archery,True,True,False,True,True,HIGH,False,
PB5078,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Parker Mtn,Muzzleloader,True,True,False,True,True,HIGH,False,
PB5300,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Antelope Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5302,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Deseret,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5305,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Park Valley,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5306,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Rabbit Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5309,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Skull Valley South,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5311,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,The Rose of Snowville,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5312,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,TL Bar Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5314,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Westlake,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5315,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Zane,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5325,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Allen Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5326,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Cedar Springs,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5327,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Cottonwood Ridge,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5328,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Pahvant Ensign,Any Legal Weapon,True,True,False,True,True,HIGH,False,
PB5329,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Pronghorn,Snowville Flat,Any Legal Weapon,True,True,False,True,True,HIGH,False,
