hunt_code,residency,user_points,species,unit,weapon,public_permits_2025,public_permits_2026,max_point_permits,random_permits,guaranteed_at,current_guaranteed_at,guaranteed_delta_2025_to_2026,permit_delta_2025_to_2026,applicants_above,applicants_at_point,projected_draw_odds,gap_to_guaranteed,delta_gap,trend,trend_label,hunt_point_summary_title,hunt_point_summary_guaranteed,hunt_point_summary_points,hunt_point_summary_status,hunt_point_summary_odds,hunt_point_summary_trend
EB3127,Nonresident,1,Elk,Wasatch Mtns,Mid Any Legal Weapon,21,17,9,8,18,19,-1,-4,221,0,0.975,17,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 1 pts,Status: 17 pts short of guaranteed,Estimated Draw Odds: 0.975% from remaining pool,Trend: GREEN
EB3127,Nonresident,0,Elk,Wasatch Mtns,Mid Any Legal Weapon,21,17,9,8,18,19,-1,-4,221,59,0.545,18,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 0 pts,Status: 18 pts short of guaranteed,Estimated Draw Odds: 0.545% from remaining pool,Trend: GREEN
EB3127,Resident,32,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-22,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 32 pts,Status: 22 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,31,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-21,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 31 pts,Status: 21 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,30,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-20,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 30 pts,Status: 20 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,29,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-19,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 29 pts,Status: 19 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,28,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-18,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 28 pts,Status: 18 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,27,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-17,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 27 pts,Status: 17 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,26,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-16,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 26 pts,Status: 16 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,25,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-15,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 25 pts,Status: 15 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,24,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-14,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 24 pts,Status: 14 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,23,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-13,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 23 pts,Status: 13 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,22,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-12,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 22 pts,Status: 12 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,21,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-11,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 21 pts,Status: 11 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,20,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-10,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 20 pts,Status: 10 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,19,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-9,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 19 pts,Status: 9 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,18,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-8,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 18 pts,Status: 8 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,17,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-7,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 17 pts,Status: 7 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,16,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-6,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 16 pts,Status: 6 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,15,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,0,100.000,-5,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 15 pts,Status: 5 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,14,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,0,2,100.000,-4,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 14 pts,Status: 4 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,13,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,2,0,100.000,-3,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 13 pts,Status: 3 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,12,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,2,0,100.000,-2,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 12 pts,Status: 2 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,11,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,2,17,100.000,-1,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 11 pts,Status: 1 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,10,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,19,44,100.000,0,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 10 pts,Status: At guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3127,Resident,9,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,63,47,38.945,1,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 9 pts,Status: 1 pts short of guaranteed,Estimated Draw Odds: 38.945% from remaining pool,Trend: GREEN
EB3127,Resident,8,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,110,58,12.590,2,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 8 pts,Status: 2 pts short of guaranteed,Estimated Draw Odds: 12.590% from remaining pool,Trend: GREEN
EB3127,Resident,7,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,168,80,10.995,3,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 7 pts,Status: 3 pts short of guaranteed,Estimated Draw Odds: 10.995% from remaining pool,Trend: GREEN
EB3127,Resident,6,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,248,95,9.715,4,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 6 pts,Status: 4 pts short of guaranteed,Estimated Draw Odds: 9.715% from remaining pool,Trend: GREEN
EB3127,Resident,5,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,343,113,8.555,5,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 5 pts,Status: 5 pts short of guaranteed,Estimated Draw Odds: 8.555% from remaining pool,Trend: GREEN
EB3127,Resident,4,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,456,181,6.950,6,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 4 pts,Status: 6 pts short of guaranteed,Estimated Draw Odds: 6.950% from remaining pool,Trend: GREEN
EB3127,Resident,3,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,637,183,6.195,7,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 3 pts,Status: 7 pts short of guaranteed,Estimated Draw Odds: 6.195% from remaining pool,Trend: GREEN
EB3127,Resident,2,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,820,232,4.095,8,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 2 pts,Status: 8 pts short of guaranteed,Estimated Draw Odds: 4.095% from remaining pool,Trend: GREEN
EB3127,Resident,1,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,1052,0,2.980,9,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 1 pts,Status: 9 pts short of guaranteed,Estimated Draw Odds: 2.980% from remaining pool,Trend: GREEN
EB3127,Resident,0,Elk,Wasatch Mtns,Mid Any Legal Weapon,190,155,78,77,10,11,-1,-35,1052,318,1.435,10,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 10 pts,Your Points: 0 pts,Status: 10 pts short of guaranteed,Estimated Draw Odds: 1.435% from remaining pool,Trend: GREEN
EB3130,Nonresident,32,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-32,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 32 pts,Status: 32 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,31,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-31,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 31 pts,Status: 31 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,30,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-30,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 30 pts,Status: 30 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,29,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-29,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 29 pts,Status: 29 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,28,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-28,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 28 pts,Status: 28 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,27,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-27,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 27 pts,Status: 27 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,26,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-26,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 26 pts,Status: 26 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,25,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-25,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 25 pts,Status: 25 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,24,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-24,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 24 pts,Status: 24 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,23,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-23,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 23 pts,Status: 23 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,22,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-22,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 22 pts,Status: 22 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,21,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-21,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 21 pts,Status: 21 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,20,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-20,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 20 pts,Status: 20 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,19,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-19,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 19 pts,Status: 19 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,18,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-18,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 18 pts,Status: 18 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,17,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-17,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 17 pts,Status: 17 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,16,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-16,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 16 pts,Status: 16 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,15,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-15,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 15 pts,Status: 15 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,14,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-14,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 14 pts,Status: 14 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,13,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-13,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 13 pts,Status: 13 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,12,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-12,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 12 pts,Status: 12 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,11,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-11,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 11 pts,Status: 11 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,10,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-10,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 10 pts,Status: 10 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,9,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-9,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 9 pts,Status: 9 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,8,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-8,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 8 pts,Status: 8 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,7,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-7,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 7 pts,Status: 7 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,6,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-6,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 6 pts,Status: 6 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,5,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-5,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 5 pts,Status: 5 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,4,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-4,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 4 pts,Status: 4 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,3,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-3,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 3 pts,Status: 3 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,2,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-2,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 2 pts,Status: 2 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,1,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,-1,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 1 pts,Status: 1 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Nonresident,0,Elk,"Box Elder, Pilot Mtn",Archery,,,0,0,0,,0,0,0,0,0.000,0,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 0 pts,Status: At guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
EB3130,Resident,32,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-23,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 32 pts,Status: 23 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,31,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-22,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 31 pts,Status: 22 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,30,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-21,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 30 pts,Status: 21 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,29,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-20,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 29 pts,Status: 20 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,28,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-19,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 28 pts,Status: 19 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,27,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-18,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 27 pts,Status: 18 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,26,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-17,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 26 pts,Status: 17 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,25,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-16,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 25 pts,Status: 16 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,24,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-15,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 24 pts,Status: 15 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,23,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-14,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 23 pts,Status: 14 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,22,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-13,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 22 pts,Status: 13 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,21,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-12,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 21 pts,Status: 12 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,20,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-11,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 20 pts,Status: 11 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,19,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-10,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 19 pts,Status: 10 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,18,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-9,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 18 pts,Status: 9 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
EB3130,Resident,17,Elk,"Box Elder, Pilot Mtn",Archery,3,2,1,1,9,10,-1,-1,0,0,100.000,-8,-2,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 9 pts,Your Points: 17 pts,Status: 8 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
